,ATL,AUS,BNA,BOS,BUF,BWI,CLT,DAL,DCA,DEN,DFW,DTW,ELP,EWR,FLL,GEG,GRR,HNL,HOU,IAD,IAH,JFK,LAS,LAX,LGA,MCI,MCO,MDW,MIA,MSP,MSY,MYR,OAK,OKC,ORD,PDX,PHL,PHX,PNS,PVD,RDU,RIC,RSW,SAN,SAT,SAV,SDF,SEA,SFO,SJC,SJU,SLC,SMF,SNA,SRQ,STL,TPA,TUS,SFB,KOA
in_degree,57.0,47.0,51.0,47.0,20.0,40.0,51.0,42.0,44.0,55.0,55.0,47.0,14.0,45.0,42.0,17.0,23.0,24.0,37.0,43.0,50.0,40.0,51.0,47.0,35.0,40.0,46.0,50.0,41.0,51.0,37.0,21.0,24.0,23.0,54.0,35.0,43.0,48.0,20.0,15.0,36.0,19.0,24.0,41.0,33.0,22.0,30.0,46.0,40.0,24.0,23.0,45.0,28.0,25.0,20.0,44.0,38.0,14.0,6.0,12.0
out_degree,57.0,47.0,51.0,47.0,22.0,40.0,51.0,42.0,44.0,55.0,55.0,47.0,14.0,45.0,42.0,17.0,24.0,24.0,37.0,37.0,49.0,40.0,51.0,47.0,35.0,41.0,46.0,50.0,41.0,51.0,37.0,22.0,24.0,23.0,54.0,35.0,40.0,48.0,20.0,17.0,36.0,20.0,24.0,41.0,33.0,23.0,30.0,46.0,40.0,24.0,23.0,45.0,28.0,25.0,20.0,45.0,38.0,14.0,6.0,12.0
weighted_in_degree,18136.0,7050.0,7225.0,9892.0,1664.0,6321.0,10050.0,5028.0,7317.0,16266.0,13791.0,7852.0,1439.0,8295.0,5842.0,1392.0,1343.0,2777.0,3796.0,4530.0,9234.0,7851.0,12230.0,14935.0,8463.0,4216.0,11052.0,6247.0,7219.0,7304.0,3952.0,1240.0,2951.0,1863.0,14367.0,4667.0,6754.0,10728.0,1108.0,1096.0,4947.0,1571.0,1917.0,7417.0,3416.0,1500.0,2066.0,11858.0,9496.0,3698.0,2933.0,6840.0,3784.0,3689.0,912.0,4775.0,5587.0,1252.0,86.0,1308.0
weighted_out_degree,18117.0,7085.0,7255.0,9877.0,1852.0,6310.0,10048.0,5035.0,7314.0,16116.0,13810.0,7863.0,1621.0,8069.0,5837.0,1672.0,1495.0,2781.0,3787.0,4033.0,8592.0,7788.0,12296.0,14923.0,8424.0,4268.0,11001.0,6210.0,7201.0,7300.0,4010.0,1288.0,2956.0,2009.0,13884.0,4974.0,6385.0,10724.0,1177.0,1246.0,4984.0,1964.0,1926.0,7419.0,3468.0,1661.0,2254.0,11381.0,9481.0,3745.0,2950.0,6866.0,3897.0,3714.0,914.0,5013.0,5589.0,1281.0,86.0,1309.0
betweenness_centrality,0.024123872882298353,0.014896040456886401,0.02076671653215203,0.008976696785761351,0.00025013804326115704,0.005950316998945227,0.012198708666458733,0.008533469034119447,0.007820587884278961,0.022432539063426224,0.021027131637976263,0.009598477711364106,8.461366450801925e-05,0.010556321392434617,0.005376173511352834,0.00026344300884996636,0.0029727129271429494,0.001143409171622429,0.008251872754339466,0.005623125595197668,0.012524523204500895,0.006482050642595066,0.023610892931704784,0.011354045566450791,0.005378688053052794,0.003498100726949726,0.008107040612754357,0.015469300210109633,0.004142581146587193,0.01394332064381211,0.0015552627635520198,0.0002906417186346769,0.0019113216672048431,0.0024553818406667168,0.026064615962800054,0.00423525933883161,0.006774082644842198,0.012279204222292173,0.0001720949541692319,0.00019469140400123818,0.0015785281698363046,0.0001808403489191779,0.0008108423677718874,0.007322448356973742,0.0017546037539268012,0.000771794810944185,0.004824824191427997,0.010800878120097038,0.005846995635691382,0.0017415325196122637,0.00040882946735894824,0.007224935716417511,0.0012653713073902978,0.001152238776153869,0.0007749543893650485,0.007421194895483651,0.003023673942076008,8.790155468549746e-05,0.00011567836670116036,0.00013548695605972052
closeness_centrality,0.9672131147540983,0.8309859154929577,0.8805970149253731,0.8309859154929577,0.6020408163265306,0.7564102564102564,0.8805970149253731,0.7763157894736842,0.7972972972972973,0.9365079365079365,0.9365079365079365,0.8309859154929577,0.5673076923076923,0.8082191780821918,0.7763157894736842,0.5841584158415841,0.6210526315789474,0.6276595744680851,0.7283950617283951,0.7866666666666666,0.8676470588235294,0.7564102564102564,0.8805970149253731,0.8309859154929577,0.7108433734939759,0.7564102564102564,0.8194444444444444,0.8676470588235294,0.7662337662337663,0.8805970149253731,0.7283950617283951,0.6082474226804123,0.6276595744680851,0.6210526315789474,0.921875,0.7108433734939759,0.7866666666666666,0.8428571428571429,0.6020408163265306,0.5728155339805825,0.7195121951219512,0.5959595959595959,0.6276595744680851,0.7662337662337663,0.6941176470588235,0.6145833333333334,0.6704545454545454,0.8194444444444444,0.7564102564102564,0.6276595744680851,0.6210526315789474,0.8082191780821918,0.6555555555555556,0.6344086021505376,0.6020408163265306,0.7972972972972973,0.7375,0.5673076923076923,0.5267857142857143,0.5566037735849056
in_degree_centrality,0.9661016949152542,0.7966101694915254,0.864406779661017,0.7966101694915254,0.3389830508474576,0.6779661016949152,0.864406779661017,0.711864406779661,0.7457627118644068,0.9322033898305084,0.9322033898305084,0.7966101694915254,0.23728813559322035,0.7627118644067796,0.711864406779661,0.288135593220339,0.3898305084745763,0.4067796610169492,0.6271186440677966,0.7288135593220338,0.847457627118644,0.6779661016949152,0.864406779661017,0.7966101694915254,0.5932203389830508,0.6779661016949152,0.7796610169491526,0.847457627118644,0.6949152542372882,0.864406779661017,0.6271186440677966,0.3559322033898305,0.4067796610169492,0.3898305084745763,0.9152542372881356,0.5932203389830508,0.7288135593220338,0.8135593220338984,0.3389830508474576,0.2542372881355932,0.6101694915254238,0.3220338983050847,0.4067796610169492,0.6949152542372882,0.559322033898305,0.3728813559322034,0.5084745762711864,0.7796610169491526,0.6779661016949152,0.4067796610169492,0.3898305084745763,0.7627118644067796,0.4745762711864407,0.423728813559322,0.3389830508474576,0.7457627118644068,0.6440677966101694,0.23728813559322035,0.1016949152542373,0.2033898305084746
out_degree_centrality,0.9661016949152542,0.7966101694915254,0.864406779661017,0.7966101694915254,0.3728813559322034,0.6779661016949152,0.864406779661017,0.711864406779661,0.7457627118644068,0.9322033898305084,0.9322033898305084,0.7966101694915254,0.23728813559322035,0.7627118644067796,0.711864406779661,0.288135593220339,0.4067796610169492,0.4067796610169492,0.6271186440677966,0.6271186440677966,0.8305084745762712,0.6779661016949152,0.864406779661017,0.7966101694915254,0.5932203389830508,0.6949152542372882,0.7796610169491526,0.847457627118644,0.6949152542372882,0.864406779661017,0.6271186440677966,0.3728813559322034,0.4067796610169492,0.3898305084745763,0.9152542372881356,0.5932203389830508,0.6779661016949152,0.8135593220338984,0.3389830508474576,0.288135593220339,0.6101694915254238,0.3389830508474576,0.4067796610169492,0.6949152542372882,0.559322033898305,0.3898305084745763,0.5084745762711864,0.7796610169491526,0.6779661016949152,0.4067796610169492,0.3898305084745763,0.7627118644067796,0.4745762711864407,0.423728813559322,0.3389830508474576,0.7627118644067796,0.6440677966101694,0.23728813559322035,0.1016949152542373,0.2033898305084746
