station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,snow_in,avg_feel,IATA
STL,2023-06-29,95.0,77.0,73.9,64.0,0.0,8.4290695,0.0,88.117516,STL
MCI,2023-06-29,93.0,71.0,75.9,64.9,0.0001,8.515967,0.0,87.48213,MCI
MCI,2023-06-30,96.0,70.0,73.9,62.6,0.21,7.907684,0.0,84.752754,MCI
STL,2023-06-30,96.0,73.0,75.9,64.0,0.07,4.9531646,0.0,88.103745,STL
STL,2023-07-01,95.0,70.0,73.0,66.0,1.65,6.5173216,0.0,80.01957,STL
MCI,2023-07-01,85.0,65.0,72.0,64.9,0.2,6.3435264,0.0,73.39632,MCI
MCI,2023-07-02,86.0,64.0,70.0,61.0,0.0,5.4745502,0.0,75.66625,MCI
STL,2023-07-02,87.0,67.0,71.1,63.0,0.03,8.342172,0.0,76.54664,STL
STL,2023-07-03,91.0,69.0,69.1,62.1,0.0,4.344881,0.0,82.2496,STL
MCI,2023-07-03,90.0,64.0,66.0,57.9,0.0,4.2579837,0.0,78.29636,MCI
STL,2023-07-04,96.0,73.0,70.0,64.9,0.0,7.4731956,0.0,86.87336,STL
MCI,2023-07-04,95.0,64.0,69.1,61.0,0.42,7.125605,0.0,83.80574,MCI
MCI,2023-07-05,81.0,66.0,70.0,64.9,0.72,5.561448,0.0,71.957985,MCI
STL,2023-07-05,94.0,76.0,71.1,64.9,0.0,5.995936,0.0,86.79901,STL
MCI,2023-07-06,78.0,62.0,64.0,59.0,0.0,4.9531646,0.0,69.87436,MCI
STL,2023-07-06,86.0,70.0,69.1,57.0,0.0,6.8649125,0.0,78.36796,STL
STL,2023-07-07,86.0,66.0,66.9,57.0,0.02,5.2138577,0.0,77.55837,STL
MCI,2023-07-07,79.0,65.0,69.1,57.0,0.0,6.6911173,0.0,71.998604,MCI
STL,2023-07-08,80.0,65.0,70.0,59.0,0.04,6.7780147,0.0,73.91951,STL
MCI,2023-07-08,76.0,62.0,68.0,57.9,0.01,6.6042194,0.0,68.66474,MCI
STL,2023-07-09,86.0,63.0,61.0,54.0,0.0,3.3890073,0.0,74.64836,STL
MCI,2023-07-09,82.0,60.0,62.1,55.0,0.0,3.475905,0.0,72.39454,MCI
STL,2023-07-10,91.0,68.0,60.1,55.0,0.0,5.300755,0.0,79.783554,STL
MCI,2023-07-10,86.0,59.0,66.0,57.0,0.0,6.082834,0.0,75.33295,MCI
MCI,2023-07-11,92.0,68.0,73.9,63.0,0.0,6.95181,0.0,84.64351,MCI
STL,2023-07-11,96.0,73.0,66.9,57.9,0.0,7.646991,0.0,85.06367,STL
MCI,2023-07-12,91.0,73.0,78.1,66.0,0.0,9.384943,0.0,85.649445,MCI
STL,2023-07-12,95.0,73.0,73.9,59.0,0.62,7.386298,0.0,85.522194,STL
MCI,2023-07-13,90.0,71.0,75.0,70.0,0.0,4.431779,0.0,84.79308,MCI
STL,2023-07-13,91.0,72.0,73.0,66.9,0.36,4.7793694,0.0,85.4056,STL
MCI,2023-07-14,95.0,67.0,74.0,66.0,0.88,6.169731,0.0,78.956764,MCI
STL,2023-07-14,97.0,73.0,73.0,61.0,1.03,5.9090385,0.0,88.135,STL
MCI,2023-07-15,87.0,63.0,71.0,65.0,0.0,4.344881,0.0,78.27458,MCI
STL,2023-07-15,89.0,71.0,72.0,64.0,0.1,4.5186763,0.0,80.03795,STL
STL,2023-07-16,92.0,70.0,69.0,62.0,0.03,5.561448,0.0,80.3015,STL
MCI,2023-07-16,84.0,66.0,72.0,64.4,0.88,4.7793694,0.0,74.27676,MCI
STL,2023-07-17,90.0,70.0,72.0,60.0,0.0001,5.8221407,0.0,80.05019,STL
MCI,2023-07-17,88.0,69.0,75.0,68.0,0.0001,6.256629,0.0,81.02109,MCI
MCI,2023-07-18,80.0,67.0,72.0,64.0,0.11,8.950456,0.0,73.132256,MCI
STL,2023-07-18,84.0,71.0,71.0,63.0,0.0001,3.910393,0.0,78.17383,STL
MCI,2023-07-19,85.0,71.0,77.0,69.0,0.0001,7.0387077,0.0,81.20898,MCI
STL,2023-07-19,87.8,74.0,74.0,67.0,0.0001,5.7352433,0.0,83.85739,STL
MCI,2023-07-20,88.0,69.0,76.0,64.0,0.0001,5.6483455,0.0,79.69006,MCI
STL,2023-07-20,93.0,73.0,78.0,61.0,0.54,5.4745502,0.0,86.19757,STL
STL,2023-07-21,81.0,68.0,63.0,61.0,0.0,3.7365978,0.0,74.78716,STL
MCI,2023-07-21,81.0,67.0,65.0,60.0,0.0,5.387653,0.0,72.356384,MCI
MCI,2023-07-22,86.0,60.0,68.0,61.0,0.0,5.387653,0.0,75.15053,MCI
STL,2023-07-22,86.0,65.0,63.0,55.0,0.0001,4.0841885,0.0,76.72942,STL
MCI,2023-07-23,91.0,63.0,74.0,64.0,0.0,5.387653,0.0,80.55562,MCI
